SystemFullName
@10|A20|A10|A20|A10|A30|B40
@30|Z10|FOR|M00|A50|A10|A60|A50|A10|A40
@30|Z10|FOR|M00|A50|A10|A60|A50|A10|A50
@30|Z10|FOR|M00|A50|A10|A60|A50|A10|A60
@30|Z10|FOR|M00|A50|A10|A60|A50|A20|A10
@30|Z10|FOR|M00|A50|A10|A60|A50|A20|A20
@30|Z10|FOR|M00|A50|A10|A60|A50|A20|A30
@30|Z10|FOR|M00|A50|A10|A60|A50|A20|A40
@30|Z10|FOR|M00|A50|A10|A60|A50|A30|A10
@30|Z10|FOR|M00|A50|A10|A60|A50|A30|A20
@30|Z10|FOR|M00|A50|A10|A60|A50|A30|A30
@30|Z10|FOR|M00|A50|A10|A60|A50|A30|A40
@30|Z10|FOR|M00|A50|A10|A60|A50|A40|A10
@30|Z10|FOR|M00|A50|A10|A60|A50|A40|A20
@30|Z10|FOR|M00|A50|A10|A60|A50|A40|A30
@30|Z10|FOR|M00|A50|A10|A60|A50|A40|A40
@30|Z10|FOR|M00|A50|A10|A60|A50|A40|A50
@30|Z10|FOR|M00|A50|A10|A60|A50|A40|A60
@30|Z10|FOR|M00|A50|A10|A60|A50|A40|A70
@30|Z10|FOR|M00|A50|A10|A60|A50|A40|A80
@30|Z10|FOR|M00|A50|A10|A60|A50|A40|A90
@30|Z10|FOR|M00|A50|A10|A60|A50|A50|A10
@30|Z10|FOR|M00|A50|A10|A60|A50|A50|A20
@30|Z10|FOR|M00|A50|A10|A60|A55|A10|A10|A10
@30|Z10|FOR|M00|A50|A10|A60|A55|A20|A10
@30|Z10|FOR|M00|A50|A10|A60|A55|A30|A10|A10
@30|Z10|FOR|M00|A50|A10|A60|A55|A30|A20|A10
@30|Z10|FOR|M00|A50|A10|A60|A55|A40|A10|A10
@30|Z10|FOR|M00|A50|A10|A60|A55|A40|A20|A10
@30|Z10|FOR|M00|A50|A10|A60|A60|A10
@30|Z10|FOR|M00|A50|A10|A60|A60|A20
@30|Z10|FOR|M00|A50|A10|A60|A60|A70
@30|Z10|FOR|M00|A50|A10|A60|A70|A10
@30|Z10|FOR|M00|A50|A10|A60|A70|A15
@30|Z10|FOR|M00|A50|A10|A60|A70|A20
@30|Z10|FOR|M00|A50|A10|A60|A70|A30
@30|Z10|FOR|M00|A50|A10|A60|A70|A31
@30|Z10|FOR|M00|A50|A10|A60|A90|A60
@30|Z10|FOR|M00|A50|A10|A60|B10|A10
@30|Z10|FOR|M00|A50|A10|A60|B10|A20
@30|Z10|FOR|M00|A50|A10|A60|B10|A30
@30|Z10|FOR|M00|A50|A10|A60|B10|A40
@30|Z10|FOR|M00|A50|A10|A60|B20|A10|A40
@30|Z10|FOR|M00|A50|A10|A60|B20|A10|A70
@30|Z10|FOR|M00|A50|A10|A70|A10|A10
@30|Z10|FOR|M00|A50|A10|A70|A10|A20
@30|Z10|FOR|M00|A50|A10|A70|A10|A30
@30|Z10|FOR|M00|A50|A10|A70|A20|A10
@30|Z10|FOR|M00|A50|A10|A70|A20|A40
@30|Z10|FOR|M00|A50|A10|A70|A20|A50
@30|Z10|FOR|M00|A50|A10|A70|A30|A10
@30|Z10|FOR|M00|A50|A10|A70|A30|A30
@30|Z10|FOR|M00|A50|A10|A70|A30|A40
@30|Z10|FOR|M00|A50|A10|A80|A10|A10|A10
@30|Z10|FOR|M00|A50|A10|A80|A10|A10|A70
@30|Z10|FOR|M00|A50|A10|A80|A10|A10|A80
@30|Z10|FOR|M00|A50|A10|A80|A10|A10|A90
@30|Z10|FOR|M00|A50|A10|A80|A10|A10|B20
@30|Z10|FOR|M00|A50|A10|A80|A10|A20|A10
@30|Z10|FOR|M00|A50|A10|A80|A10|A20|A20
@30|Z10|FOR|M00|A50|A10|A80|A10|A20|C80
@30|Z10|FOR|M00|A50|A10|A80|A10|A30|A10
@30|Z10|FOR|M00|A50|A10|A80|A10|A30|A20
@30|Z10|FOR|M00|A50|A10|A80|A10|A30|A30
@30|Z10|FOR|M00|A50|A10|A80|A10|A30|A40
@30|Z10|FOR|M00|A50|A10|A80|A10|A30|A50
@30|Z10|FOR|M00|A50|A10|A80|A10|A40|A10
@30|Z10|FOR|M00|A50|A10|A80|A10|A40|A20
@30|Z10|FOR|M00|A50|A10|A80|A10|A40|A30
@30|Z10|FOR|M00|A50|A10|A80|A10|A40|A40
@30|Z10|FOR|M00|A50|A10|A80|A10|A40|A50
@30|Z10|FOR|M00|A50|A10|A80|A10|A50|A10
@30|Z10|FOR|M00|A50|A10|A80|A10|A50|A20
@30|Z10|FOR|M00|A50|A10|A80|A10|A50|A30
@30|Z10|FOR|M00|A50|A10|A80|A10|A60|A10
@30|Z10|FOR|M00|A50|A10|A80|A10|A60|A20
@30|Z10|FOR|M00|A50|A10|A80|A10|A70|A10
@30|Z10|FOR|M00|A50|A10|A80|A10|A70|A20
@30|Z10|FOR|M00|A50|A10|A80|A10|A70|A30
@30|Z10|FOR|M00|A50|A10|A80|A10|A70|A40|A10
@30|Z10|FOR|M00|A50|A10|A80|A10|A70|A40|A20
@30|Z10|FOR|M00|A50|A10|A80|A10|A70|A40|A30
@30|Z10|FOR|M00|A50|A10|A80|A10|A70|A50
@30|Z10|FOR|M00|A50|A10|A80|A10|A70|A60
@30|Z10|FOR|M00|A50|A10|A80|A10|A80|A10
@30|Z10|FOR|M00|A50|A10|A80|A10|A80|A20
@30|Z10|FOR|M00|A50|A10|A80|A10|A80|A30
@30|Z10|FOR|M00|A50|A10|A80|A10|A80|A40
@30|Z10|FOR|M00|A50|A10|A80|A10|A80|A50
@30|Z10|FOR|M00|A50|A10|A80|A10|D10
@30|Z10|FOR|M00|A50|A10|A80|A20|A10
@30|Z10|FOR|M00|A50|A10|A80|A20|A20
@30|Z10|FOR|M00|A50|A10|A80|A20|A30|A30
@30|Z10|FOR|M00|A50|A10|A80|A20|A30|A40
@30|Z10|FOR|M00|A50|A10|A80|A20|A30|A50
@30|Z10|FOR|M00|A50|A10|A80|A20|A30|A60
@30|Z10|FOR|M00|A50|A10|A80|A20|A30|A70
@30|Z10|FOR|M00|A50|A10|A80|A20|A30|A80
@30|Z10|FOR|M00|A50|A10|A80|U10|A10
@30|Z10|FOR|M00|A50|A10|A80|U10|A20
@30|Z10|FOR|M00|A50|A10|A80|U10|A30
@30|Z10|FOR|M00|A50|A10|A80|U10|A40
@30|Z10|FOR|M00|A50|A10|A80|U10|A50
@30|Z10|FOR|M00|A50|A10|A80|U10|A60
@30|Z10|FOR|M00|A50|A10|A80|U10|A60|A10
@30|Z10|FOR|M00|A50|A10|A80|U10|A60|A20
@30|Z10|FOR|M00|A50|A10|A80|U10|A70
@30|Z10|FOR|M00|A60|A20|A10|A10|0|C!A10
@30|Z10|FOR|M00|A60|A20|A10|A10|0|D!A10
@30|Z10|FOR|M00|A60|A20|A10|A10|0|G!A10
@30|Z10|FOR|M00|A60|A20|A10|A10|0|M!A10
@30|Z10|FOR|M00|A60|A20|A10|A10|0|N!A10
@30|Z10|FOR|M00|A60|A20|A10|A10|0|O!A10
@30|Z10|FOR|M00|A60|A20|A10|A10|A!A10
@30|Z10|FOR|M00|A60|A20|A10|A10|B!A10
@30|Z10|FOR|M00|A60|A20|A10|A10|E!A10
@30|Z10|FOR|M00|A60|A20|A10|A10|F!A10
@30|Z10|FOR|M00|A60|A20|A10|A10|H!A10
@30|Z10|FOR|M00|A60|A20|A10|A10|I!A10
@30|Z10|FOR|M00|A60|A20|A10|A10|J!A10
@30|Z10|FOR|M00|A60|A20|A10|A10|K!A10
@30|Z10|FOR|M00|A60|A20|A10|A10|L!A10
@30|Z10|FOR|M00|A60|A20|A10|A10|P!A10
@30|Z10|FOR|M00|A60|A20|A10|A10|Q!A10
@30|Z10|FOR|M00|A60|A20|A10|A10|R!A10
@30|Z10|FOR|M00|A60|A20|A10|A10|S!A10
@30|Z10|FOR|M00|A60|A20|A10|A10|T!A10
@30|Z10|FOR|M00|A60|A20|A10|A10|U!A10
@30|Z10|FOR|M00|A60|A20|A10|A10|V!A10
@30|Z10|FOR|M00|A60|A20|A10|A10|W!A10
@30|Z10|FOR|M00|A60|A20|A10|A10|X!A10
@30|Z10|FOR|M00|A60|A20|A10|A10|Y!A10
@30|Z10|FOR|M00|A60|A20|A10|A10|Z!A10
@30|Z10|FOR|M00|A60|A20|A10|A20|A10|PD!A10
@30|Z10|FOR|M00|A60|A20|A10|A20|A10|TD!A10
@30|Z10|FOR|M00|A60|A20|A10|A20|A10|WD!A10
@30|Z10|FOR|M00|A60|A20|A10|A20|A10|ZD!A10
@30|Z10|FOR|M00|A60|A20|A10|A20|A10|ZDX!A10
@30|Z10|FOR|M00|A60|A20|A10|A20|A10|ZDY!A10
@30|Z10|FOR|M00|A60|A20|A10|A20|A10|ZDZ!A10
@30|Z10|FOR|M00|A60|A20|A10|A20|A20|FF!A10
@30|Z10|FOR|M00|A60|A20|A10|A20|A20|PF!A10
@30|Z10|FOR|M00|A60|A20|A10|A20|A20|TF!A10
@30|Z10|FOR|M00|A60|A20|A10|A20|A20|WF!A10
@30|Z10|FOR|M00|A60|A20|A10|A20|A30|PJ!A10
@30|Z10|FOR|M00|A60|A20|A10|A20|A30|TJ!A10
@30|Z10|FOR|M00|A60|A20|A10|A20|A30|UJ!A10
@30|Z10|FOR|M00|A60|A20|A10|A20|A40|PK!A10
@30|Z10|FOR|M00|A60|A20|A10|A20|A40|TK!A10
@30|Z10|FOR|M00|A60|A20|A10|A20|A40|WK!A10
@30|Z10|FOR|M00|A60|A20|A10|A20|A50|FQ!A10
@30|Z10|FOR|M00|A60|A20|A10|A20|A50|JQ!A10
@30|Z10|FOR|M00|A60|A20|A10|A20|A50|KQ!A10
@30|Z10|FOR|M00|A60|A20|A10|A20|A50|QQ!A10
@30|Z10|FOR|M00|A60|A20|A10|A20|A50|RQ!A10
@30|Z10|FOR|M00|A60|A20|A10|A20|A50|WQ!A10
@30|Z10|FOR|M00|A60|A20|A10|A20|A60|FS!A10
@30|Z10|FOR|M00|A60|A20|A10|A20|A60|PS!A10
@30|Z10|FOR|M00|A60|A20|A10|A20|A60|TS!A10
@30|Z10|FOR|M00|A60|A20|A10|A20|A70|VX!A10
@30|Z10|FOR|M00|A60|A20|A10|A20|A70|VY!A10
@30|Z10|FOR|M00|A60|A20|A10|A20|A70|VZ!A10
@30|Z10|FOR|M00|A60|A20|A10|A20|A70|WX!A10
@30|Z10|FOR|M00|A60|A20|A10|A20|A70|WY!A10
@30|Z10|FOR|M00|A60|A20|A10|A20|A70|WZ!A10
@30|Z10|FOR|M00|A60|A20|A10|A20|A70|ZX!A10
@30|Z10|FOR|M00|A60|A20|A10|A20|A70|ZY!A10
@30|Z10|FOR|M00|A60|A20|A10|A20|A70|ZZ!A10
@30|Z10|FOR|M00|A60|A20|A10|A20|A80|AZ!A10
@30|Z10|FOR|M00|A60|A20|A10|A20|A80|BZ!A10
@30|Z10|FOR|M00|A60|A20|A10|A20|A80|EZ!A10
@30|Z10|FOR|M00|A60|A20|A10|A20|A80|FZ!A10
@30|Z10|FOR|M00|A60|A20|A10|A20|A80|HZ!A10
@30|Z10|FOR|M00|A60|A20|A10|A20|A80|IZ!A10
@30|Z10|FOR|M00|A60|A20|A10|A20|A80|JZ!A10
@30|Z10|FOR|M00|A60|A20|A10|A20|A80|LZ!A10
@30|Z10|FOR|M00|A60|A20|A10|A20|A80|PZ!A10
@30|Z10|FOR|M00|A60|A20|A10|A20|A80|RZ!A10
@30|Z10|FOR|M00|A60|A20|A10|A20|A80|SZ!A10
@30|Z10|FOR|M00|A60|A20|A10|A20|A80|TZ!A10
@30|Z10|FOR|M00|A60|A20|A10|A20|A80|UZ!A10
@30|Z10|FOR|M00|A60|A20|A10|A20|A80|VZ!A10
@30|Z10|FOR|M00|A60|A20|A10|A20|A80|VZX!A10
@30|Z10|FOR|M00|A60|A20|A10|A20|A80|VZY!A10
@30|Z10|FOR|M00|A60|A20|A10|A20|A80|VZZ!A10
@30|Z10|FOR|M00|A60|A20|A10|A20|A80|WZ!A10
@30|Z10|FOR|M00|A60|A20|A10|A20|A80|WZX!A10
@30|Z10|FOR|M00|A60|A20|A10|A20|A80|WZY!A10
@30|Z10|FOR|M00|A60|A20|A10|A20|A80|WZZ!A10
@30|Z10|FOR|M00|A60|A20|A10|A20|A80|YZ!A10
@30|Z10|FOR|M00|A60|A20|A10|A20|A80|ZZ!A10
@30|Z10|FOR|M00|A60|A20|A10|A20|A80|ZZX!A10
@30|Z10|FOR|M00|A60|A20|A10|A20|A80|ZZY!A10
@30|Z10|FOR|M00|A60|A20|A10|A20|A80|ZZZ!A10
@30|Z10|FOR|M00|A60|A20|A20|A020
@30|Z10|FOR|M00|A60|A20|A20|A030
@30|Z10|FOR|M00|A60|A20|A20|A080
@30|Z10|FOR|M00|A60|A20|A20|A090
@30|Z10|FOR|M00|A60|A20|A20|A100
@30|Z10|FOR|M00|A60|A20|A20|A120
@30|Z10|FOR|M00|A60|A20|A20|A170
@30|Z10|FOR|M00|A60|A20|A20|A180
@30|Z10|FOR|M00|A60|A20|A20|A190
@30|Z10|FOR|M00|A60|A20|A20|A200
@30|Z10|FOR|M00|A60|A20|A20|A210
@30|Z10|FOR|M00|A60|A20|A20|A220
@30|Z10|FOR|M00|A60|A20|A20|A240
@30|Z10|FOR|M00|A60|A20|A20|A250
@30|Z10|FOR|M00|A60|A20|A20|A260
@30|Z10|FOR|M00|A60|A20|A30|A020
@30|Z10|FOR|M00|A60|A20|A30|A050
@30|Z10|FOR|M00|A60|A20|A30|A070
@30|Z10|FOR|M00|A60|A20|A30|A110
@30|Z10|FOR|M00|A60|A20|A30|A120
@30|Z10|FOR|M00|A60|A20|A30|A130
@30|Z10|FOR|M00|A60|A20|A30|A140
@30|Z10|FOR|M00|A60|A20|A30|A150
@30|Z10|FOR|M00|A60|A20|A30|A160
@30|Z10|FOR|M00|A60|A20|A30|A170
@30|Z10|FOR|M00|A60|A20|A30|A230
@30|Z10|FOR|M00|A60|A20|A30|A240
@30|Z10|FOR|M00|A60|A20|A40|AZ|A010
@30|Z10|FOR|M00|A60|A20|A40|AZ|A020
@30|Z10|FOR|M00|A60|A20|A40|AZ|A030
@30|Z10|FOR|M00|A60|A20|A40|AZ|A040
@30|Z10|FOR|M00|A60|A20|A40|AZ|A050
@30|Z10|FOR|M00|A60|A20|A40|AZ|A060
@30|Z10|FOR|M00|A60|A20|A40|AZ|A070
@30|Z10|FOR|M00|A60|A20|A40|AZ|A080
@30|Z10|FOR|M00|A60|A20|A40|AZ|A090
@30|Z10|FOR|M00|A60|A20|A40|A|A010
@30|Z10|FOR|M00|A60|A20|A40|A|A020
@30|Z10|FOR|M00|A60|A20|A40|A|A030
@30|Z10|FOR|M00|A60|A20|A40|A|A040
@30|Z10|FOR|M00|A60|A20|A40|A|A050
@30|Z10|FOR|M00|A60|A20|A40|A|A060
@30|Z10|FOR|M00|A60|A20|A40|A|A070
@30|Z10|FOR|M00|A60|A20|A40|A|A080
@30|Z10|FOR|M00|A60|A20|A40|A|A090
@30|Z10|FOR|M00|A60|A20|A40|A|A100
@30|Z10|FOR|M00|A60|A20|A40|A|A120
@30|Z10|FOR|M00|A60|A20|A40|A|A130
@30|Z10|FOR|M00|A60|A20|A40|BZ|A010
@30|Z10|FOR|M00|A60|A20|A40|BZ|A020
@30|Z10|FOR|M00|A60|A20|A40|BZ|A030
@30|Z10|FOR|M00|A60|A20|A40|BZ|A040
@30|Z10|FOR|M00|A60|A20|A40|BZ|A050
@30|Z10|FOR|M00|A60|A20|A40|BZ|A060
@30|Z10|FOR|M00|A60|A20|A40|BZ|A070
@30|Z10|FOR|M00|A60|A20|A40|BZ|A080
@30|Z10|FOR|M00|A60|A20|A40|BZ|A090
@30|Z10|FOR|M00|A60|A20|A40|B|A010
@30|Z10|FOR|M00|A60|A20|A40|B|A020
@30|Z10|FOR|M00|A60|A20|A40|B|A030
@30|Z10|FOR|M00|A60|A20|A40|B|A040
@30|Z10|FOR|M00|A60|A20|A40|B|A050
@30|Z10|FOR|M00|A60|A20|A40|B|A060
@30|Z10|FOR|M00|A60|A20|A40|B|A070
@30|Z10|FOR|M00|A60|A20|A40|B|A080
@30|Z10|FOR|M00|A60|A20|A40|B|A090
@30|Z10|FOR|M00|A60|A20|A40|B|A100
@30|Z10|FOR|M00|A60|A20|A40|B|A120
@30|Z10|FOR|M00|A60|A20|A40|B|A130
@30|Z10|FOR|M00|A60|A20|A40|EZ|A010
@30|Z10|FOR|M00|A60|A20|A40|EZ|A020
@30|Z10|FOR|M00|A60|A20|A40|EZ|A030
@30|Z10|FOR|M00|A60|A20|A40|EZ|A040
@30|Z10|FOR|M00|A60|A20|A40|EZ|A050
@30|Z10|FOR|M00|A60|A20|A40|EZ|A060
@30|Z10|FOR|M00|A60|A20|A40|EZ|A080
@30|Z10|FOR|M00|A60|A20|A40|EZ|A090
@30|Z10|FOR|M00|A60|A20|A40|E|A010
@30|Z10|FOR|M00|A60|A20|A40|E|A020
@30|Z10|FOR|M00|A60|A20|A40|E|A030
@30|Z10|FOR|M00|A60|A20|A40|E|A040
@30|Z10|FOR|M00|A60|A20|A40|E|A050
@30|Z10|FOR|M00|A60|A20|A40|E|A060
@30|Z10|FOR|M00|A60|A20|A40|E|A070
@30|Z10|FOR|M00|A60|A20|A40|E|A080
@30|Z10|FOR|M00|A60|A20|A40|E|A090
@30|Z10|FOR|M00|A60|A20|A40|E|A110
@30|Z10|FOR|M00|A60|A20|A40|E|A120
@30|Z10|FOR|M00|A60|A20|A40|FF|A010
@30|Z10|FOR|M00|A60|A20|A40|FF|A020
@30|Z10|FOR|M00|A60|A20|A40|FF|A030
@30|Z10|FOR|M00|A60|A20|A40|FF|A040
@30|Z10|FOR|M00|A60|A20|A40|FF|A050
@30|Z10|FOR|M00|A60|A20|A40|FF|A060
@30|Z10|FOR|M00|A60|A20|A40|FF|A070
@30|Z10|FOR|M00|A60|A20|A40|FF|A080
@30|Z10|FOR|M00|A60|A20|A40|FF|A090
@30|Z10|FOR|M00|A60|A20|A40|FF|A100
@30|Z10|FOR|M00|A60|A20|A40|FF|A120
@30|Z10|FOR|M00|A60|A20|A40|FQ|A010
@30|Z10|FOR|M00|A60|A20|A40|FQ|A020
@30|Z10|FOR|M00|A60|A20|A40|FQ|A030
@30|Z10|FOR|M00|A60|A20|A40|FQ|A050
@30|Z10|FOR|M00|A60|A20|A40|FQ|A060
@30|Z10|FOR|M00|A60|A20|A40|FQ|A070
@30|Z10|FOR|M00|A60|A20|A40|FQ|A080
@30|Z10|FOR|M00|A60|A20|A40|FQ|A090
@30|Z10|FOR|M00|A60|A20|A40|FQ|A100
@30|Z10|FOR|M00|A60|A20|A40|FQ|A110
@30|Z10|FOR|M00|A60|A20|A40|FQ|A130
@30|Z10|FOR|M00|A60|A20|A40|FS|A23
@30|Z10|FOR|M00|A60|A20|A40|FZ|A010
@30|Z10|FOR|M00|A60|A20|A40|FZ|A020
@30|Z10|FOR|M00|A60|A20|A40|FZ|A030
@30|Z10|FOR|M00|A60|A20|A40|FZ|A040
@30|Z10|FOR|M00|A60|A20|A40|FZ|A050
@30|Z10|FOR|M00|A60|A20|A40|FZ|A060
@30|Z10|FOR|M00|A60|A20|A40|FZ|A070
@30|Z10|FOR|M00|A60|A20|A40|FZ|A080
@30|Z10|FOR|M00|A60|A20|A40|F|A010
@30|Z10|FOR|M00|A60|A20|A40|F|A020
@30|Z10|FOR|M00|A60|A20|A40|F|A030
@30|Z10|FOR|M00|A60|A20|A40|F|A050
@30|Z10|FOR|M00|A60|A20|A40|F|A060
@30|Z10|FOR|M00|A60|A20|A40|F|A070
@30|Z10|FOR|M00|A60|A20|A40|F|A080
@30|Z10|FOR|M00|A60|A20|A40|F|A090
@30|Z10|FOR|M00|A60|A20|A40|F|A100
@30|Z10|FOR|M00|A60|A20|A40|F|A110
@30|Z10|FOR|M00|A60|A20|A40|F|A130
@30|Z10|FOR|M00|A60|A20|A40|HZ|A010
@30|Z10|FOR|M00|A60|A20|A40|HZ|A020
@30|Z10|FOR|M00|A60|A20|A40|HZ|A030
@30|Z10|FOR|M00|A60|A20|A40|HZ|A040
@30|Z10|FOR|M00|A60|A20|A40|HZ|A050
@30|Z10|FOR|M00|A60|A20|A40|HZ|A060
@30|Z10|FOR|M00|A60|A20|A40|HZ|A070
@30|Z10|FOR|M00|A60|A20|A40|HZ|A080
@30|Z10|FOR|M00|A60|A20|A40|H|A010
@30|Z10|FOR|M00|A60|A20|A40|H|A020
@30|Z10|FOR|M00|A60|A20|A40|H|A030
@30|Z10|FOR|M00|A60|A20|A40|H|A050
@30|Z10|FOR|M00|A60|A20|A40|H|A060
@30|Z10|FOR|M00|A60|A20|A40|H|A070
@30|Z10|FOR|M00|A60|A20|A40|H|A090
@30|Z10|FOR|M00|A60|A20|A40|H|A100
@30|Z10|FOR|M00|A60|A20|A40|IZ|A010
@30|Z10|FOR|M00|A60|A20|A40|IZ|A020
@30|Z10|FOR|M00|A60|A20|A40|IZ|A030
@30|Z10|FOR|M00|A60|A20|A40|IZ|A040
@30|Z10|FOR|M00|A60|A20|A40|IZ|A050
@30|Z10|FOR|M00|A60|A20|A40|IZ|A060
@30|Z10|FOR|M00|A60|A20|A40|IZ|A080
@30|Z10|FOR|M00|A60|A20|A40|IZ|A090
@30|Z10|FOR|M00|A60|A20|A40|I|A010
@30|Z10|FOR|M00|A60|A20|A40|I|A020
@30|Z10|FOR|M00|A60|A20|A40|I|A030
@30|Z10|FOR|M00|A60|A20|A40|I|A040
@30|Z10|FOR|M00|A60|A20|A40|I|A050
@30|Z10|FOR|M00|A60|A20|A40|I|A060
@30|Z10|FOR|M00|A60|A20|A40|I|A070
@30|Z10|FOR|M00|A60|A20|A40|I|A080
@30|Z10|FOR|M00|A60|A20|A40|I|A090
@30|Z10|FOR|M00|A60|A20|A40|I|A110
@30|Z10|FOR|M00|A60|A20|A40|I|A120
@30|Z10|FOR|M00|A60|A20|A40|JQ|A30
@30|Z10|FOR|M00|A60|A20|A40|JQ|A31
@30|Z10|FOR|M00|A60|A20|A40|JQ|A32
@30|Z10|FOR|M00|A60|A20|A40|JQ|A33
@30|Z10|FOR|M00|A60|A20|A40|JQ|A34
@30|Z10|FOR|M00|A60|A20|A40|JQ|A35
@30|Z10|FOR|M00|A60|A20|A40|JQ|A36
@30|Z10|FOR|M00|A60|A20|A40|JQ|A37
@30|Z10|FOR|M00|A60|A20|A40|JQ|A38
@30|Z10|FOR|M00|A60|A20|A40|JQ|A40
@30|Z10|FOR|M00|A60|A20|A40|JQ|A41
@30|Z10|FOR|M00|A60|A20|A40|JZ|A31
@30|Z10|FOR|M00|A60|A20|A40|JZ|A32
@30|Z10|FOR|M00|A60|A20|A40|JZ|A33
@30|Z10|FOR|M00|A60|A20|A40|JZ|A34
@30|Z10|FOR|M00|A60|A20|A40|JZ|A35
@30|Z10|FOR|M00|A60|A20|A40|JZ|A36
@30|Z10|FOR|M00|A60|A20|A40|JZ|A38
@30|Z10|FOR|M00|A60|A20|A40|JZ|A39
@30|Z10|FOR|M00|A60|A20|A40|J|A010
@30|Z10|FOR|M00|A60|A20|A40|J|A020
@30|Z10|FOR|M00|A60|A20|A40|J|A030
@30|Z10|FOR|M00|A60|A20|A40|J|A040
@30|Z10|FOR|M00|A60|A20|A40|J|A050
@30|Z10|FOR|M00|A60|A20|A40|J|A060
@30|Z10|FOR|M00|A60|A20|A40|J|A070
@30|Z10|FOR|M00|A60|A20|A40|J|A080
@30|Z10|FOR|M00|A60|A20|A40|J|A090
@30|Z10|FOR|M00|A60|A20|A40|J|A110
@30|Z10|FOR|M00|A60|A20|A40|J|A120
@30|Z10|FOR|M00|A60|A20|A40|KQ|A33
@30|Z10|FOR|M00|A60|A20|A40|KQ|A34
@30|Z10|FOR|M00|A60|A20|A40|KQ|A35
@30|Z10|FOR|M00|A60|A20|A40|KQ|A36
@30|Z10|FOR|M00|A60|A20|A40|KQ|A37
@30|Z10|FOR|M00|A60|A20|A40|KQ|A38
@30|Z10|FOR|M00|A60|A20|A40|KQ|A40
@30|Z10|FOR|M00|A60|A20|A40|KQ|A41
@30|Z10|FOR|M00|A60|A20|A40|K|A010
@30|Z10|FOR|M00|A60|A20|A40|K|A020
@30|Z10|FOR|M00|A60|A20|A40|K|A030
@30|Z10|FOR|M00|A60|A20|A40|K|A040
@30|Z10|FOR|M00|A60|A20|A40|K|A050
@30|Z10|FOR|M00|A60|A20|A40|K|A060
@30|Z10|FOR|M00|A60|A20|A40|K|A080
@30|Z10|FOR|M00|A60|A20|A40|K|A090
@30|Z10|FOR|M00|A60|A20|A40|LZ|A35
@30|Z10|FOR|M00|A60|A20|A40|LZ|A36
@30|Z10|FOR|M00|A60|A20|A40|LZ|A37
@30|Z10|FOR|M00|A60|A20|A40|LZ|A38
@30|Z10|FOR|M00|A60|A20|A40|LZ|A39
@30|Z10|FOR|M00|A60|A20|A40|LZ|A40
@30|Z10|FOR|M00|A60|A20|A40|LZ|A41
@30|Z10|FOR|M00|A60|A20|A40|LZ|A43
@30|Z10|FOR|M00|A60|A20|A40|LZ|A44
@30|Z10|FOR|M00|A60|A20|A40|L|A010
@30|Z10|FOR|M00|A60|A20|A40|L|A020
@30|Z10|FOR|M00|A60|A20|A40|L|A030
@30|Z10|FOR|M00|A60|A20|A40|L|A050
@30|Z10|FOR|M00|A60|A20|A40|L|A060
@30|Z10|FOR|M00|A60|A20|A40|L|A070
@30|Z10|FOR|M00|A60|A20|A40|L|A080
@30|Z10|FOR|M00|A60|A20|A40|L|A090
@30|Z10|FOR|M00|A60|A20|A40|L|A100
@30|Z10|FOR|M00|A60|A20|A40|L|A110
@30|Z10|FOR|M00|A60|A20|A40|L|A130
@30|Z10|FOR|M00|A60|A20|A40|L|A140
@30|Z10|FOR|M00|A60|A20|A40|PD|A37
@30|Z10|FOR|M00|A60|A20|A40|PD|A38
@30|Z10|FOR|M00|A60|A20|A40|PD|A39
@30|Z10|FOR|M00|A60|A20|A40|PD|A41
@30|Z10|FOR|M00|A60|A20|A40|PD|A42
@30|Z10|FOR|M00|A60|A20|A40|PD|A43
@30|Z10|FOR|M00|A60|A20|A40|PD|A44
@30|Z10|FOR|M00|A60|A20|A40|PD|A45
@30|Z10|FOR|M00|A60|A20|A40|PD|A46
@30|Z10|FOR|M00|A60|A20|A40|PD|A47
@30|Z10|FOR|M00|A60|A20|A40|PD|A49
@30|Z10|FOR|M00|A60|A20|A40|PD|A50
@30|Z10|FOR|M00|A60|A20|A40|PF|A38
@30|Z10|FOR|M00|A60|A20|A40|PF|A39
@30|Z10|FOR|M00|A60|A20|A40|PF|A40
@30|Z10|FOR|M00|A60|A20|A40|PF|A41
@30|Z10|FOR|M00|A60|A20|A40|PF|A42
@30|Z10|FOR|M00|A60|A20|A40|PF|A43
@30|Z10|FOR|M00|A60|A20|A40|PF|A44
@30|Z10|FOR|M00|A60|A20|A40|PF|A46
@30|Z10|FOR|M00|A60|A20|A40|PF|A47
@30|Z10|FOR|M00|A60|A20|A40|PJ|A39
@30|Z10|FOR|M00|A60|A20|A40|PJ|A40
@30|Z10|FOR|M00|A60|A20|A40|PK|A40
@30|Z10|FOR|M00|A60|A20|A40|PK|A41
@30|Z10|FOR|M00|A60|A20|A40|PK|A42
@30|Z10|FOR|M00|A60|A20|A40|PK|A43
@30|Z10|FOR|M00|A60|A20|A40|PK|A44
@30|Z10|FOR|M00|A60|A20|A40|PK|A45
@30|Z10|FOR|M00|A60|A20|A40|PK|A46
@30|Z10|FOR|M00|A60|A20|A40|PK|A48
@30|Z10|FOR|M00|A60|A20|A40|PK|A49
@30|Z10|FOR|M00|A60|A20|A40|PS|A42
@30|Z10|FOR|M00|A60|A20|A40|PZ|A42
